workerid,language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,correctAnswer,advancesCorrectFirstTime,advances,trialnum,response,rt,trainingCorrect
A17ND4SZZDW6F9,english,any advances,brown,wheat,pink,All of the players will advance,none-none-none,none-none-none,none,yes,none,12,1,5484,NA
A17ND4SZZDW6F9,english,any advances,wheat,midnight,pink,None of the players will advance,none-all-all,all-all-none,A-B,yes,A-B,15,1,5812,NA
A17ND4SZZDW6F9,english,any advances,purple,lightblue,seafoam,No player hit all of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,14,1,6670,NA
A17ND4SZZDW6F9,english,any advances,lavender,midnight,yellow,Most of the players will advance,none-none-all,none-all-none,B,yes,B,17,1,5603,NA
A17ND4SZZDW6F9,english,any advances,purple,lightblue,pink,Player C made shots,none-none-half,none-none-half,C,yes,C,16,7,4366,NA
A17ND4SZZDW6F9,english,any advances,tan,seafoam,lightorange,No player hit none of his shots,half-half-all,half-half-all,A-B-C,yes,A-B-C,19,7,6227,NA
A17ND4SZZDW6F9,english,any advances,darkorange,royalblue,midnight,Player C will be pleased,none-none-half,none-none-half,C,yes,C,18,7,4164,NA
A17ND4SZZDW6F9,english,any advances,brown,tan,midnight,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,10085,yes
A17ND4SZZDW6F9,english,any advances,purple,yellow,midnight,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,88944,no
A17ND4SZZDW6F9,english,any advances,darkorange,grey,midnight,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,22757,no
AI9QOT5C5DN1P,English,any advances,darkorange,grey,lavender,Every player hit none of his shots,none-none-half,none-half-none,B,yes,B,24,1,10727,NA
AI9QOT5C5DN1P,English,any advances,darkorange,pink,seafoam,All of the players will advance,none-half-half,none-half-half,B-C,yes,B-C,25,1,11929,NA
AI9QOT5C5DN1P,English,any advances,pink,tan,grey,Player A will be disappointed,none-none-all,none-all-none,B,yes,B,26,7,7373,NA
AI9QOT5C5DN1P,English,any advances,yellow,purple,wheat,No player hit all of his shots,none-half-all,none-half-all,B-C,yes,B-C,27,1,8822,NA
AI9QOT5C5DN1P,English,any advances,lavender,darkorange,lightorange,Most of the players will advance,none-none-none,none-none-none,none,yes,none,20,1,4252,NA
AI9QOT5C5DN1P,English,any advances,lightblue,lightorange,seafoam,All the players will advance,none-all-all,all-none-all,A-C,yes,A-C,21,1,8326,NA
AI9QOT5C5DN1P,English,any advances,lavender,pink,wheat,At least one player will advance,none-none-none,none-none-none,none,yes,none,22,1,3988,NA
AI9QOT5C5DN1P,English,any advances,yellow,pink,seafoam,No player hit some of his shots,none-none-none,none-none-none,none,yes,none,23,7,17451,NA
AI9QOT5C5DN1P,English,any advances,yellow,grey,midnight,Two players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,28,1,9119,NA
AI9QOT5C5DN1P,English,any advances,midnight,lavender,tan,Player A will be pleased,none-none-all,all-none-none,A,yes,A,1,7,9771,NA
AI9QOT5C5DN1P,English,any advances,lightorange,darkorange,purple,Player A made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,0,7,11944,NA
AI9QOT5C5DN1P,English,any advances,tan,lightorange,pink,Player C will advance,none-half-all,none-all-half,B-C,yes,B-C,3,7,8005,NA
AI9QOT5C5DN1P,English,any advances,wheat,lavender,pink,Exactly one player hit some of his shots,none-all-all,all-none-all,A-C,yes,A-C,2,1,9702,NA
AI9QOT5C5DN1P,English,any advances,lavender,royalblue,tan,No player hit none of his shots,none-none-none,none-none-none,none,yes,none,5,7,6186,NA
AI9QOT5C5DN1P,English,any advances,seafoam,wheat,pink,None of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,4,1,26395,NA
AI9QOT5C5DN1P,English,any advances,pink,royalblue,purple,Exactly one player hit all of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,7,1,6389,NA
AI9QOT5C5DN1P,English,any advances,lavender,purple,tan,Player C will be pleased,none-all-all,none-all-all,B-C,yes,B-C,6,7,5449,NA
AI9QOT5C5DN1P,English,any advances,grey,wheat,lavender,Player A will advance,none-half-half,none-half-half,B-C,yes,B-C,9,1,9261,NA
AI9QOT5C5DN1P,English,any advances,grey,tan,purple,Player B will be pleased,half-half-all,all-half-half,A-B-C,yes,A-B-C,8,7,10494,NA
AI9QOT5C5DN1P,English,any advances,midnight,lightorange,royalblue,One player will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,11,1,7063,NA
AI9QOT5C5DN1P,English,any advances,brown,darkorange,purple,Player B made shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,10,7,7909,NA
AI9QOT5C5DN1P,English,any advances,purple,yellow,lightblue,Player B will advance,none-none-all,all-none-none,A,yes,A,13,1,7155,NA
AI9QOT5C5DN1P,English,any advances,royalblue,yellow,wheat,Player B will be disappointed,half-half-half,half-half-half,A-B-C,yes,A-B-C,12,1,20544,NA
AI9QOT5C5DN1P,English,any advances,lightblue,tan,lavender,Player C made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,15,7,10021,NA
AI9QOT5C5DN1P,English,any advances,grey,royalblue,yellow,Three players will advance,none-half-half,none-half-half,B-C,yes,B-C,14,1,12635,NA
AI9QOT5C5DN1P,English,any advances,tan,yellow,grey,Exactly one player hit none of his shots,none-none-all,none-all-none,B,yes,B,17,1,9452,NA
AI9QOT5C5DN1P,English,any advances,midnight,wheat,lightblue,Every player hit all of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,16,1,9092,NA
AI9QOT5C5DN1P,English,any advances,darkorange,lightblue,grey,Player C will be disappointed,none-none-none,none-none-none,none,yes,none,19,7,3780,NA
AI9QOT5C5DN1P,English,any advances,wheat,royalblue,lavender,Every player hit some of his shots,none-none-none,none-none-none,none,yes,none,18,1,4845,NA
AI9QOT5C5DN1P,English,any advances,seafoam,lightblue,grey,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,12728,yes
AI9QOT5C5DN1P,English,any advances,pink,royalblue,brown,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,44749,no
AI9QOT5C5DN1P,English,any advances,tan,lightorange,grey,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,10560,yes
A173LV77LF3SHB,english,all advances,brown,pink,lightorange,Three players will advance,none-all-all,all-none-all,A-C,yes,A-C,24,1,8832,NA
A173LV77LF3SHB,english,all advances,lightorange,tan,purple,At least one player will advance,none-half-half,half-half-none,none,yes,none,25,1,7167,NA
A173LV77LF3SHB,english,all advances,darkorange,grey,purple,Every player hit none of his shots,none-none-all,none-none-all,C,yes,C,26,1,7879,NA
A173LV77LF3SHB,english,all advances,royalblue,wheat,lightblue,Exactly one player hit none of his shots,none-none-all,none-all-none,B,yes,B,27,1,12898,NA
A173LV77LF3SHB,english,all advances,grey,brown,tan,No player hit all of his shots,none-none-none,none-none-none,none,yes,none,20,6,14145,NA
A173LV77LF3SHB,english,all advances,lightorange,lavender,pink,Player A will advance,none-all-all,none-all-all,B-C,yes,B-C,21,1,10092,NA
A173LV77LF3SHB,english,all advances,darkorange,pink,lightblue,Player B will be pleased,half-all-all,all-all-half,A-B,yes,A-B,22,7,9355,NA
A173LV77LF3SHB,english,all advances,seafoam,darkorange,wheat,No player hit some of his shots,none-none-all,none-all-none,B,yes,B,23,1,8855,NA
A173LV77LF3SHB,english,all advances,brown,wheat,royalblue,All of the players will advance,none-none-half,half-none-none,none,yes,none,28,1,9491,NA
A173LV77LF3SHB,english,all advances,lavender,yellow,grey,Player B will advance,none-none-all,none-all-none,B,yes,B,1,7,12041,NA
A173LV77LF3SHB,english,all advances,wheat,seafoam,pink,Player B will be disappointed,none-half-all,half-none-all,C,yes,C,0,6,16174,NA
A173LV77LF3SHB,english,all advances,seafoam,midnight,lavender,Exactly one player hit all of his shots,half-half-all,half-all-half,B,yes,B,3,7,10558,NA
A173LV77LF3SHB,english,all advances,lightblue,yellow,midnight,Exactly one player hit some of his shots,half-half-half,half-half-half,none,yes,none,2,1,19880,NA
A173LV77LF3SHB,english,all advances,midnight,lavender,purple,Player C will advance,none-all-all,none-all-all,B-C,yes,B-C,5,6,14948,NA
A173LV77LF3SHB,english,all advances,purple,royalblue,midnight,No player hit none of his shots,none-half-half,half-none-half,none,yes,none,4,7,7721,NA
A173LV77LF3SHB,english,all advances,grey,midnight,wheat,Player B made shots,none-none-half,none-half-none,none,yes,none,7,5,21976,NA
A173LV77LF3SHB,english,all advances,lightorange,wheat,tan,Player C will be disappointed,half-half-all,half-half-all,C,yes,C,6,1,7924,NA
A173LV77LF3SHB,english,all advances,darkorange,royalblue,seafoam,Every player hit some of his shots,none-none-half,none-half-none,none,yes,none,9,1,11732,NA
A173LV77LF3SHB,english,all advances,lavender,darkorange,seafoam,None of the players will advance,half-half-all,all-half-half,A,yes,A,8,1,8372,NA
A173LV77LF3SHB,english,all advances,lightorange,wheat,royalblue,Most of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,11,1,15737,NA
A173LV77LF3SHB,english,all advances,tan,pink,lightblue,Two players will advance,half-all-all,all-all-half,A-B,yes,A-B,10,7,10138,NA
A173LV77LF3SHB,english,all advances,midnight,tan,royalblue,One player will advance,none-half-half,half-none-half,none,yes,none,13,1,8228,NA
A173LV77LF3SHB,english,all advances,royalblue,lavender,purple,Player A made shots,half-half-half,half-half-half,none,yes,none,12,4,8430,NA
A173LV77LF3SHB,english,all advances,yellow,royalblue,midnight,Player A will be disappointed,none-none-half,half-none-none,none,yes,none,15,6,14939,NA
A173LV77LF3SHB,english,all advances,lightblue,grey,purple,Every player hit all of his shots,half-all-all,all-half-all,A-C,yes,A-C,14,1,10371,NA
A173LV77LF3SHB,english,all advances,pink,seafoam,yellow,All the players will advance,none-all-all,none-all-all,B-C,yes,B-C,17,1,9689,NA
A173LV77LF3SHB,english,all advances,lightorange,tan,seafoam,Player C will be pleased,none-all-all,none-all-all,B-C,yes,B-C,16,7,10170,NA
A173LV77LF3SHB,english,all advances,lightblue,tan,midnight,Player C made shots,none-none-half,none-half-none,none,yes,none,19,1,7480,NA
A173LV77LF3SHB,english,all advances,wheat,lightorange,pink,Player A will be pleased,none-none-all,none-none-all,C,yes,C,18,1,8936,NA
A173LV77LF3SHB,english,all advances,lightorange,wheat,lavender,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,20448,yes
A173LV77LF3SHB,english,all advances,lavender,brown,royalblue,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,55026,no
A173LV77LF3SHB,english,all advances,lavender,purple,royalblue,Player B will advance to the next round,all-few-none,all-few-none,A,no,A,-2,1,64957,yes
A10DU77LIS2X30,English,all advances,tan,lavender,wheat,All of the players will advance,none-all-all,all-all-none,A-B,yes,A-B,24,1,7157,NA
A10DU77LIS2X30,English,all advances,tan,yellow,lightorange,Exactly one player hit all of his shots,none-none-half,none-none-half,none,yes,none,25,1,5094,NA
A10DU77LIS2X30,English,all advances,wheat,midnight,darkorange,Player A made shots,none-none-none,none-none-none,none,yes,none,26,1,41274,NA
A10DU77LIS2X30,English,all advances,purple,tan,midnight,Player A will be pleased,none-none-all,all-none-none,A,yes,A,27,7,3934,NA
A10DU77LIS2X30,English,all advances,lightorange,royalblue,tan,One player will advance,half-all-all,all-half-all,A-C,yes,A-C,20,1,26564,NA
A10DU77LIS2X30,English,all advances,tan,seafoam,darkorange,Player B will be pleased,none-none-half,none-half-none,none,yes,none,21,1,3444,NA
A10DU77LIS2X30,English,all advances,yellow,seafoam,lightorange,Player B will be disappointed,none-half-half,half-none-half,none,yes,none,22,7,4357,NA
A10DU77LIS2X30,English,all advances,purple,lightorange,lightblue,At least one player will advance,none-half-half,half-half-none,none,yes,none,23,1,5046,NA
A10DU77LIS2X30,English,all advances,brown,lightblue,darkorange,Exactly one player hit none of his shots,none-none-half,none-none-half,none,yes,none,28,1,4330,NA
A10DU77LIS2X30,English,all advances,royalblue,purple,brown,Most of the players will advance,none-half-all,all-none-half,A,yes,A,1,7,7149,NA
A10DU77LIS2X30,English,all advances,seafoam,brown,pink,Exactly one player hit some of his shots,none-none-half,half-none-none,none,yes,none,0,7,13002,NA
A10DU77LIS2X30,English,all advances,wheat,seafoam,pink,All the players will advance,none-half-half,none-half-half,none,yes,none,3,1,6561,NA
A10DU77LIS2X30,English,all advances,royalblue,grey,purple,Player C will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,2,7,8224,NA
A10DU77LIS2X30,English,all advances,lavender,lightblue,lightorange,No player hit some of his shots,none-none-half,none-none-half,none,yes,none,5,1,23881,NA
A10DU77LIS2X30,English,all advances,purple,yellow,darkorange,No player hit none of his shots,none-none-half,none-half-none,none,yes,none,4,1,11513,NA
A10DU77LIS2X30,English,all advances,brown,lightblue,grey,None of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,7,1,39109,NA
A10DU77LIS2X30,English,all advances,lavender,brown,royalblue,Player B will advance,none-half-half,half-none-half,none,yes,none,6,7,6731,NA
A10DU77LIS2X30,English,all advances,royalblue,midnight,seafoam,Player A will be disappointed,half-all-all,all-all-half,A-B,yes,A-B,9,1,4506,NA
A10DU77LIS2X30,English,all advances,darkorange,pink,lightorange,Every player hit some of his shots,half-all-all,all-half-all,A-C,yes,A-C,8,7,8888,NA
A10DU77LIS2X30,English,all advances,lightblue,brown,tan,No player hit all of his shots,none-half-half,half-half-none,none,yes,none,11,7,7947,NA
A10DU77LIS2X30,English,all advances,midnight,lightblue,darkorange,Three players will advance,none-all-all,all-none-all,A-C,yes,A-C,10,1,30098,NA
A10DU77LIS2X30,English,all advances,grey,lightorange,seafoam,Player C made shots,none-none-none,none-none-none,none,yes,none,13,1,3856,NA
A10DU77LIS2X30,English,all advances,yellow,lightblue,midnight,Player A will advance,none-none-all,none-none-all,C,yes,C,12,1,5118,NA
A10DU77LIS2X30,English,all advances,royalblue,purple,yellow,Player C will be disappointed,half-half-half,half-half-half,none,yes,none,15,4,20030,NA
A10DU77LIS2X30,English,all advances,lightorange,lightblue,midnight,Every player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,14,7,8641,NA
A10DU77LIS2X30,English,all advances,purple,royalblue,midnight,Player B made shots,none-none-none,none-none-none,none,yes,none,17,1,2716,NA
A10DU77LIS2X30,English,all advances,lavender,purple,seafoam,Player C will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,16,7,11260,NA
A10DU77LIS2X30,English,all advances,grey,pink,yellow,Every player hit none of his shots,half-all-all,all-all-half,A-B,yes,A-B,19,1,9286,NA
A10DU77LIS2X30,English,all advances,purple,darkorange,brown,Two players will advance,none-none-all,none-none-all,C,yes,C,18,1,3556,NA
A10DU77LIS2X30,English,all advances,midnight,wheat,yellow,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,10636,yes
A10DU77LIS2X30,English,all advances,darkorange,lightorange,grey,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,13918,yes
A10DU77LIS2X30,English,all advances,lightorange,pink,brown,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,8687,yes
A12N488WIO2Q8Y,english,any advances,yellow,royalblue,lavender,None of the players will advance,none-all-all,all-none-all,A-C,yes,A-C,24,1,47193,NA
A12N488WIO2Q8Y,english,any advances,grey,pink,purple,No player hit some of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,25,1,6475,NA
A12N488WIO2Q8Y,english,any advances,lavender,grey,wheat,No player hit all of his shots,none-half-half,half-half-none,A-B,yes,A-B,26,7,7886,NA
A12N488WIO2Q8Y,english,any advances,tan,yellow,lavender,Exactly one player hit none of his shots,none-all-all,all-all-none,A-B,yes,A-B,27,7,5341,NA
A12N488WIO2Q8Y,english,any advances,darkorange,grey,lightblue,Every player hit all of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,20,1,27217,NA
A12N488WIO2Q8Y,english,any advances,brown,royalblue,wheat,Every player hit some of his shots,none-none-none,none-none-none,none,yes,none,21,1,3077,NA
A12N488WIO2Q8Y,english,any advances,royalblue,grey,tan,Two players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,22,7,6350,NA
A12N488WIO2Q8Y,english,any advances,lightblue,wheat,tan,Player A made shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,23,7,9250,NA
A12N488WIO2Q8Y,english,any advances,lavender,darkorange,purple,Exactly one player hit all of his shots,none-none-none,none-none-none,none,yes,none,28,1,2794,NA
A12N488WIO2Q8Y,english,any advances,lavender,lightorange,tan,Most of the players will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,1,7,7981,NA
A12N488WIO2Q8Y,english,any advances,darkorange,lightblue,grey,Player B made shots,half-all-all,all-half-all,A-B-C,no,A-B-C,0,7,53790,NA
A12N488WIO2Q8Y,english,any advances,lightorange,royalblue,pink,No player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,3,7,7510,NA
A12N488WIO2Q8Y,english,any advances,yellow,lightorange,royalblue,Player A will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,2,7,8728,NA
A12N488WIO2Q8Y,english,any advances,yellow,purple,midnight,Player B will be pleased,none-none-none,none-none-none,none,yes,none,5,1,4550,NA
A12N488WIO2Q8Y,english,any advances,seafoam,royalblue,darkorange,All the players will advance,none-none-all,none-none-all,C,yes,C,4,1,4665,NA
A12N488WIO2Q8Y,english,any advances,purple,seafoam,royalblue,All of the players will advance,none-half-all,half-none-all,A-C,yes,A-C,7,1,6522,NA
A12N488WIO2Q8Y,english,any advances,purple,lightorange,brown,Exactly one player hit some of his shots,none-half-half,none-half-half,B-C,yes,B-C,6,7,7603,NA
A12N488WIO2Q8Y,english,any advances,tan,midnight,wheat,Every player hit none of his shots,none-half-half,half-half-none,A-B,yes,A-B,9,1,11130,NA
A12N488WIO2Q8Y,english,any advances,darkorange,yellow,midnight,Player A will be pleased,none-none-half,none-half-none,B,yes,B,8,1,3996,NA
A12N488WIO2Q8Y,english,any advances,wheat,lavender,brown,Player B will be disappointed,none-half-half,half-half-none,A-B,yes,A-B,11,1,5667,NA
A12N488WIO2Q8Y,english,any advances,lavender,grey,yellow,Player C will be disappointed,none-all-all,all-none-all,A-C,yes,A-C,10,1,7165,NA
A12N488WIO2Q8Y,english,any advances,tan,seafoam,pink,Player C will be pleased,none-half-half,half-half-none,A-B,yes,A-B,13,1,5841,NA
A12N488WIO2Q8Y,english,any advances,pink,lightorange,grey,One player will advance,none-half-all,none-half-all,B-C,yes,B-C,12,7,5289,NA
A12N488WIO2Q8Y,english,any advances,darkorange,wheat,grey,Player C made shots,none-half-all,half-all-none,A-B,yes,A-B,15,1,4304,NA
A12N488WIO2Q8Y,english,any advances,purple,pink,yellow,Player A will be disappointed,none-half-half,none-half-half,B-C,yes,B-C,14,7,3563,NA
A12N488WIO2Q8Y,english,any advances,brown,seafoam,tan,Player C will advance,none-none-none,none-none-none,none,yes,none,17,1,4785,NA
A12N488WIO2Q8Y,english,any advances,wheat,lightorange,midnight,Player B will advance,none-none-none,none-none-none,none,yes,none,16,1,17683,NA
A12N488WIO2Q8Y,english,any advances,lavender,darkorange,royalblue,At least one player will advance,none-none-half,half-none-none,A,yes,A,19,7,3911,NA
A12N488WIO2Q8Y,english,any advances,pink,darkorange,royalblue,Three players will advance,none-none-all,none-all-none,B,yes,B,18,1,6037,NA
A12N488WIO2Q8Y,english,any advances,grey,lightblue,royalblue,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,14192,yes
A12N488WIO2Q8Y,english,any advances,purple,lightorange,darkorange,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,19463,yes
A12N488WIO2Q8Y,english,any advances,yellow,seafoam,midnight,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,19951,yes
A1PPIW07I9GN4C,English,any advances,seafoam,lightblue,grey,Every player hit some of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,24,7,7897,NA
A1PPIW07I9GN4C,English,any advances,lavender,darkorange,lightorange,Player A will be disappointed,none-half-half,half-half-none,A-B,yes,A-B,25,1,7727,NA
A1PPIW07I9GN4C,English,any advances,purple,seafoam,pink,Player A made shots,none-half-all,all-none-half,A-C,yes,A-C,26,7,5257,NA
A1PPIW07I9GN4C,English,any advances,seafoam,wheat,purple,Player C will be pleased,none-half-half,half-none-half,A-C,yes,A-C,27,7,6779,NA
A1PPIW07I9GN4C,English,any advances,wheat,darkorange,lightblue,Player B will be disappointed,none-none-none,none-none-none,none,yes,none,20,6,6218,NA
A1PPIW07I9GN4C,English,any advances,pink,royalblue,midnight,Player A will advance,none-half-all,all-none-half,A-C,yes,A-C,21,6,8321,NA
A1PPIW07I9GN4C,English,any advances,yellow,purple,royalblue,Every player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,22,1,8587,NA
A1PPIW07I9GN4C,English,any advances,darkorange,yellow,grey,No player hit all of his shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,23,1,6869,NA
A1PPIW07I9GN4C,English,any advances,darkorange,grey,midnight,Player B will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,28,7,7985,NA
A1PPIW07I9GN4C,English,any advances,darkorange,lightorange,royalblue,One player will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,1,1,8565,NA
A1PPIW07I9GN4C,English,any advances,lightorange,pink,darkorange,Player A will be pleased,none-none-none,none-none-none,none,yes,none,0,1,9409,NA
A1PPIW07I9GN4C,English,any advances,lavender,midnight,pink,Every player hit all of his shots,none-none-all,none-all-none,B,yes,B,3,1,6129,NA
A1PPIW07I9GN4C,English,any advances,tan,brown,pink,All of the players will advance,none-none-none,none-none-none,none,yes,none,2,1,5477,NA
A1PPIW07I9GN4C,English,any advances,pink,seafoam,royalblue,Exactly one player hit none of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,5,1,9473,NA
A1PPIW07I9GN4C,English,any advances,brown,lightblue,pink,Player B will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,4,7,7129,NA
A1PPIW07I9GN4C,English,any advances,darkorange,seafoam,lavender,Player C made shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,7,7,6472,NA
A1PPIW07I9GN4C,English,any advances,tan,brown,lightblue,No player hit some of his shots,none-half-half,half-none-half,A-C,yes,A-C,6,1,12855,NA
A1PPIW07I9GN4C,English,any advances,yellow,purple,wheat,Three players will advance,none-all-all,all-none-all,A-C,yes,A-C,9,1,6692,NA
A1PPIW07I9GN4C,English,any advances,darkorange,yellow,grey,Two players will advance,none-half-all,half-all-none,A-B,yes,A-B,8,7,6406,NA
A1PPIW07I9GN4C,English,any advances,tan,grey,brown,Exactly one player hit all of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,11,7,6838,NA
A1PPIW07I9GN4C,English,any advances,grey,brown,lightorange,At least one player will advance,none-half-all,half-all-none,A-B,yes,A-B,10,7,6332,NA
A1PPIW07I9GN4C,English,any advances,wheat,lightblue,darkorange,No player hit none of his shots,half-all-all,all-all-half,A-B-C,no,A-B-C,13,7,18616,NA
A1PPIW07I9GN4C,English,any advances,pink,lavender,tan,Most of the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,12,4,5075,NA
A1PPIW07I9GN4C,English,any advances,tan,yellow,royalblue,Player C will advance,none-none-all,none-none-all,C,yes,C,15,7,5569,NA
A1PPIW07I9GN4C,English,any advances,yellow,grey,midnight,All the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,14,7,6467,NA
A1PPIW07I9GN4C,English,any advances,pink,lightorange,lavender,Player B made shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,17,7,7202,NA
A1PPIW07I9GN4C,English,any advances,lightorange,seafoam,lavender,None of the players will advance,none-half-half,half-half-none,A-B,yes,A-B,16,1,8785,NA
A1PPIW07I9GN4C,English,any advances,lightblue,grey,lavender,Exactly one player hit some of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,19,4,7791,NA
A1PPIW07I9GN4C,English,any advances,wheat,lightorange,seafoam,Player C will be disappointed,none-none-all,none-none-all,C,yes,C,18,1,4757,NA
A1PPIW07I9GN4C,English,any advances,lavender,purple,royalblue,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,11150,yes
A1PPIW07I9GN4C,English,any advances,purple,grey,yellow,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,18337,yes
A1PPIW07I9GN4C,English,any advances,lightorange,wheat,pink,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,13484,yes
AOFG1F5CXWS35,english,any advances,purple,lightorange,seafoam,At least one player will advance,none-none-all,none-none-all,C,yes,C,24,7,3620,NA
AOFG1F5CXWS35,english,any advances,seafoam,darkorange,midnight,Player C made shots,none-half-all,half-all-none,A-B,yes,A-B,25,1,3478,NA
AOFG1F5CXWS35,english,any advances,darkorange,purple,wheat,Player A made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,26,7,4678,NA
AOFG1F5CXWS35,english,any advances,purple,brown,wheat,No player hit none of his shots,none-none-none,none-none-none,none,yes,none,27,7,6632,NA
AOFG1F5CXWS35,english,any advances,darkorange,lightblue,yellow,Player A will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,20,7,4575,NA
AOFG1F5CXWS35,english,any advances,yellow,darkorange,pink,Most of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,21,6,25206,NA
AOFG1F5CXWS35,english,any advances,lightblue,midnight,wheat,All the players will advance,none-half-half,half-none-half,A-C,yes,A-C,22,1,4550,NA
AOFG1F5CXWS35,english,any advances,purple,yellow,grey,None of the players will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,23,1,5935,NA
AOFG1F5CXWS35,english,any advances,royalblue,brown,yellow,Two players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,28,1,4382,NA
AOFG1F5CXWS35,english,any advances,grey,lightblue,pink,Player B will be pleased,none-none-none,none-none-none,none,yes,none,1,1,6735,NA
AOFG1F5CXWS35,english,any advances,purple,lightblue,royalblue,Exactly one player hit all of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,0,7,10176,NA
AOFG1F5CXWS35,english,any advances,grey,wheat,purple,Three players will advance,none-none-none,none-none-none,none,yes,none,3,1,4414,NA
AOFG1F5CXWS35,english,any advances,brown,lightorange,yellow,No player hit some of his shots,none-none-all,none-all-none,B,yes,B,2,1,5525,NA
AOFG1F5CXWS35,english,any advances,brown,grey,midnight,Every player hit some of his shots,none-half-half,half-half-none,A-B,yes,A-B,5,1,5724,NA
AOFG1F5CXWS35,english,any advances,brown,wheat,pink,Every player hit all of his shots,none-half-all,half-none-all,A-C,yes,A-C,4,1,6265,NA
AOFG1F5CXWS35,english,any advances,lightblue,brown,grey,All of the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,7,7,5398,NA
AOFG1F5CXWS35,english,any advances,seafoam,royalblue,grey,Player C will advance,none-all-all,none-all-all,B-C,yes,B-C,6,7,6661,NA
AOFG1F5CXWS35,english,any advances,midnight,brown,yellow,Player C will be disappointed,none-half-all,half-all-none,A-B,yes,A-B,9,7,84229,NA
AOFG1F5CXWS35,english,any advances,grey,lightorange,pink,Player C will be pleased,half-all-all,half-all-all,A-B-C,yes,A-B-C,8,7,5830,NA
AOFG1F5CXWS35,english,any advances,purple,grey,midnight,One player will advance,none-all-all,none-all-all,B-C,yes,B-C,11,4,7158,NA
AOFG1F5CXWS35,english,any advances,purple,darkorange,lightorange,Player A will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,10,7,6902,NA
