workerid,language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,correctAnswer,advancesCorrectFirstTime,advances,trialnum,response,rt,trainingCorrect
AQUFV7Z05PQXJ,English,all advances,tan,midnight,wheat,Player C will be disappointed,half-half-half,half-half-half,none,yes,none,14,7,4310,NA
AQUFV7Z05PQXJ,English,all advances,tan,lightorange,midnight,Exactly one player hit some of his shots,none-half-all,all-none-half,A,yes,A,17,7,5168,NA
AQUFV7Z05PQXJ,English,all advances,tan,lavender,grey,No player hit some of his shots,half-half-all,half-half-all,C,yes,C,16,1,6182,NA
AQUFV7Z05PQXJ,English,all advances,lightblue,pink,grey,Player C will advance,half-half-all,half-half-all,C,yes,C,19,7,3518,NA
AQUFV7Z05PQXJ,English,all advances,lightorange,pink,lightblue,Every player hit none of his shots,none-all-all,none-all-all,B-C,yes,B-C,18,1,5455,NA
AQUFV7Z05PQXJ,English,all advances,brown,pink,midnight,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,8785,yes
AQUFV7Z05PQXJ,English,all advances,lightorange,yellow,tan,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,13896,yes
AQUFV7Z05PQXJ,English,all advances,brown,lightorange,royalblue,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,8626,yes
A1UTQI3ZOXUDCJ,English,any advances,wheat,royalblue,brown,Player C made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,24,7,7510,NA
A1UTQI3ZOXUDCJ,English,any advances,royalblue,midnight,tan,Player A will advance,half-half-all,half-half-all,A-B-C,yes,A-B-C,25,7,5105,NA
A1UTQI3ZOXUDCJ,English,any advances,darkorange,royalblue,seafoam,At least one player will advance,none-none-half,none-none-half,C,yes,C,26,7,24055,NA
A1UTQI3ZOXUDCJ,English,any advances,pink,tan,darkorange,Player C will be disappointed,none-none-half,half-none-none,A,yes,A,27,7,6421,NA
A1UTQI3ZOXUDCJ,English,any advances,grey,royalblue,lightblue,No player hit all of his shots,none-all-all,all-none-all,A-C,yes,A-C,20,1,7022,NA
A1UTQI3ZOXUDCJ,English,any advances,tan,grey,yellow,Player C will advance,none-none-all,all-none-none,A,yes,A,21,1,8991,NA
A1UTQI3ZOXUDCJ,English,any advances,tan,lightorange,midnight,Player C will be pleased,none-none-all,none-none-all,C,yes,C,22,7,8725,NA
A1UTQI3ZOXUDCJ,English,any advances,yellow,midnight,tan,Two players will advance,none-half-half,half-half-none,A-B,yes,A-B,23,7,7241,NA
A1UTQI3ZOXUDCJ,English,any advances,lavender,purple,tan,Player B will be pleased,half-half-all,half-all-half,A-B-C,yes,A-B-C,28,7,11295,NA
A1UTQI3ZOXUDCJ,English,any advances,seafoam,lightorange,pink,All the players will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,1,7,7698,NA
A1UTQI3ZOXUDCJ,English,any advances,lightblue,midnight,grey,Most of the players will advance,none-none-none,none-none-none,none,yes,none,0,1,6951,NA
A1UTQI3ZOXUDCJ,English,any advances,darkorange,purple,seafoam,Every player hit none of his shots,none-half-all,all-half-none,A-B,yes,A-B,3,1,7521,NA
A1UTQI3ZOXUDCJ,English,any advances,brown,tan,royalblue,Player B will be disappointed,half-half-all,all-half-half,A-B-C,yes,A-B-C,2,7,7392,NA
A1UTQI3ZOXUDCJ,English,any advances,seafoam,lightblue,tan,Player A will be disappointed,half-all-all,all-all-half,A-B-C,yes,A-B-C,5,1,6412,NA
A1UTQI3ZOXUDCJ,English,any advances,tan,lavender,pink,No player hit none of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,4,7,9299,NA
A1UTQI3ZOXUDCJ,English,any advances,midnight,darkorange,yellow,Exactly one player hit none of his shots,none-none-half,half-none-none,A,yes,A,7,1,8235,NA
A1UTQI3ZOXUDCJ,English,any advances,wheat,midnight,lavender,Exactly one player hit some of his shots,none-none-none,none-none-none,none,yes,none,6,1,9404,NA
A1UTQI3ZOXUDCJ,English,any advances,lightblue,lavender,purple,One player will advance,none-all-all,none-all-all,B-C,yes,B-C,9,1,8606,NA
A1UTQI3ZOXUDCJ,English,any advances,purple,darkorange,lavender,None of the players will advance,none-all-all,none-all-all,B-C,yes,B-C,8,1,7393,NA
A1UTQI3ZOXUDCJ,English,any advances,seafoam,darkorange,lavender,All of the players will advance,none-none-all,none-none-all,C,yes,C,11,1,6189,NA
A1UTQI3ZOXUDCJ,English,any advances,royalblue,wheat,pink,Exactly one player hit all of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,10,1,15739,NA
A1UTQI3ZOXUDCJ,English,any advances,midnight,royalblue,yellow,No player hit some of his shots,none-half-all,half-all-none,A-B,yes,A-B,13,1,28553,NA
A1UTQI3ZOXUDCJ,English,any advances,pink,wheat,grey,Every player hit some of his shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,12,7,10151,NA
A1UTQI3ZOXUDCJ,English,any advances,purple,grey,royalblue,Player B will advance,none-none-none,none-none-none,none,yes,none,15,1,3660,NA
A1UTQI3ZOXUDCJ,English,any advances,midnight,brown,seafoam,Player A made shots,none-none-all,none-none-all,C,yes,C,14,1,6754,NA
A1UTQI3ZOXUDCJ,English,any advances,darkorange,purple,yellow,Player B made shots,none-all-all,none-all-all,B-C,yes,B-C,17,7,7610,NA
A1UTQI3ZOXUDCJ,English,any advances,royalblue,wheat,midnight,Three players will advance,none-half-all,all-half-none,A-B,yes,A-B,16,1,5416,NA
A1UTQI3ZOXUDCJ,English,any advances,seafoam,lightorange,yellow,Player A will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,19,4,11571,NA
A1UTQI3ZOXUDCJ,English,any advances,grey,pink,lavender,Every player hit all of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,18,1,20239,NA
A1UTQI3ZOXUDCJ,English,any advances,lightorange,darkorange,midnight,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,11506,yes
A1UTQI3ZOXUDCJ,English,any advances,brown,tan,darkorange,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,21988,yes
A1UTQI3ZOXUDCJ,English,any advances,grey,seafoam,brown,Player B will advance to the next round,all-few-none,all-few-none,A-B,no,A-B,-2,7,63733,no
ACZXP89TIXCUA,English,any advances,grey,lightblue,royalblue,Player A made shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,24,7,46466,NA
ACZXP89TIXCUA,English,any advances,royalblue,lightorange,pink,Every player hit none of his shots,none-half-half,half-none-half,A-C,yes,A-C,25,1,9333,NA
ACZXP89TIXCUA,English,any advances,brown,lightorange,grey,Every player hit all of his shots,none-none-all,none-all-none,B,yes,B,26,1,5325,NA
ACZXP89TIXCUA,English,any advances,yellow,seafoam,midnight,Exactly one player hit none of his shots,none-none-none,none-none-none,none,yes,none,27,1,4868,NA
ACZXP89TIXCUA,English,any advances,pink,wheat,brown,Player B will be disappointed,none-half-half,half-none-half,A-C,yes,A-C,20,7,9161,NA
ACZXP89TIXCUA,English,any advances,seafoam,lavender,darkorange,Player C will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,21,4,9988,NA
ACZXP89TIXCUA,English,any advances,yellow,pink,purple,Player B will be pleased,none-none-all,all-none-none,A,yes,A,22,1,6263,NA
ACZXP89TIXCUA,English,any advances,brown,royalblue,midnight,One player will advance,half-all-all,half-all-all,A-B-C,yes,A-B-C,23,1,5826,NA
ACZXP89TIXCUA,English,any advances,grey,brown,darkorange,Player C made shots,none-all-all,all-all-none,A-B,yes,A-B,28,1,8857,NA
ACZXP89TIXCUA,English,any advances,darkorange,lightblue,tan,Every player hit some of his shots,none-all-all,all-none-all,A-C,yes,A-C,1,1,11534,NA
ACZXP89TIXCUA,English,any advances,tan,darkorange,wheat,All of the players will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,0,7,16110,NA
ACZXP89TIXCUA,English,any advances,midnight,purple,lightorange,All the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,3,7,9323,NA
ACZXP89TIXCUA,English,any advances,tan,grey,purple,Player C will be disappointed,none-half-all,none-half-all,B-C,yes,B-C,2,1,11882,NA
ACZXP89TIXCUA,English,any advances,tan,midnight,grey,Player A will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,5,4,11574,NA
ACZXP89TIXCUA,English,any advances,purple,brown,seafoam,Player C will advance,none-none-all,none-none-all,C,yes,C,4,7,6851,NA
ACZXP89TIXCUA,English,any advances,royalblue,lightorange,darkorange,None of the players will advance,none-none-none,none-none-none,none,yes,none,7,7,8411,NA
ACZXP89TIXCUA,English,any advances,royalblue,purple,darkorange,Two players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,6,1,13555,NA
ACZXP89TIXCUA,English,any advances,pink,lightorange,seafoam,Player A will be disappointed,none-half-all,none-half-all,B-C,yes,B-C,9,7,11391,NA
ACZXP89TIXCUA,English,any advances,wheat,lightorange,grey,Exactly one player hit all of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,8,7,16158,NA
ACZXP89TIXCUA,English,any advances,wheat,darkorange,lightorange,Three players will advance,none-none-all,none-all-none,B,yes,B,11,1,12939,NA
ACZXP89TIXCUA,English,any advances,grey,midnight,royalblue,Exactly one player hit some of his shots,none-half-half,half-none-half,A-C,yes,A-C,10,1,25630,NA
ACZXP89TIXCUA,English,any advances,brown,wheat,pink,No player hit some of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,13,1,10658,NA
ACZXP89TIXCUA,English,any advances,lavender,lightorange,royalblue,Player B will advance,none-half-all,none-half-all,B-C,yes,B-C,12,6,8139,NA
ACZXP89TIXCUA,English,any advances,pink,darkorange,grey,No player hit all of his shots,none-none-all,none-all-none,B,yes,B,15,1,5582,NA
ACZXP89TIXCUA,English,any advances,lightorange,purple,grey,Most of the players will advance,none-none-all,none-none-all,C,yes,C,14,1,35778,NA
ACZXP89TIXCUA,English,any advances,pink,royalblue,lavender,Player B made shots,none-half-all,all-half-none,A-B,yes,A-B,17,4,9849,NA
ACZXP89TIXCUA,English,any advances,lightblue,lavender,grey,At least one player will advance,none-none-half,none-none-half,C,yes,C,16,7,5177,NA
ACZXP89TIXCUA,English,any advances,yellow,purple,pink,No player hit none of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,19,7,20097,NA
ACZXP89TIXCUA,English,any advances,midnight,darkorange,tan,Player A will advance,none-half-all,none-half-all,B-C,yes,B-C,18,1,6486,NA
ACZXP89TIXCUA,English,any advances,purple,midnight,royalblue,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,18149,yes
ACZXP89TIXCUA,English,any advances,wheat,grey,lightorange,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,31509,yes
ACZXP89TIXCUA,English,any advances,seafoam,wheat,lightblue,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,6,20569,yes
A26T6O5EFR54A9,English,all advances,midnight,pink,darkorange,Player C will advance,half-all-all,all-half-all,A-C,yes,A-C,24,4,10158,NA
A26T6O5EFR54A9,English,all advances,wheat,brown,lightblue,Player C will be disappointed,none-half-all,half-none-all,C,yes,C,25,1,7703,NA
A26T6O5EFR54A9,English,all advances,brown,wheat,lavender,Player A made shots,none-half-all,none-half-all,C,yes,C,26,1,7846,NA
A26T6O5EFR54A9,English,all advances,lightblue,royalblue,lightorange,Player B will be pleased,none-none-none,none-none-none,none,yes,none,27,2,5789,NA
A26T6O5EFR54A9,English,all advances,wheat,royalblue,brown,Player C will be pleased,half-half-all,all-half-half,A,yes,A,20,1,9162,NA
A26T6O5EFR54A9,English,all advances,wheat,lavender,grey,Every player hit some of his shots,none-none-all,all-none-none,A,yes,A,21,2,6745,NA
A26T6O5EFR54A9,English,all advances,lightblue,grey,tan,Exactly one player hit some of his shots,half-half-all,all-half-half,A,yes,A,22,1,6397,NA
A26T6O5EFR54A9,English,all advances,seafoam,pink,midnight,Exactly one player hit none of his shots,half-half-all,half-half-all,C,yes,C,23,1,10975,NA
A26T6O5EFR54A9,English,all advances,wheat,darkorange,grey,Player C made shots,none-half-half,half-none-half,none,yes,none,28,5,13538,NA
A26T6O5EFR54A9,English,all advances,pink,royalblue,purple,Player A will advance,none-none-none,none-none-none,none,yes,none,1,1,13074,NA
A26T6O5EFR54A9,English,all advances,lavender,lightorange,wheat,Exactly one player hit all of his shots,none-all-all,all-all-none,A-B,yes,A-B,0,1,16211,NA
A26T6O5EFR54A9,English,all advances,lightblue,lightorange,pink,Player B will advance,none-none-half,half-none-none,none,yes,none,3,1,10789,NA
A26T6O5EFR54A9,English,all advances,seafoam,darkorange,royalblue,No player hit all of his shots,half-all-all,all-half-all,A-C,yes,A-C,2,1,12148,NA
A26T6O5EFR54A9,English,all advances,tan,seafoam,midnight,Two players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,5,3,12019,NA
A26T6O5EFR54A9,English,all advances,purple,wheat,lavender,None of the players will advance,none-half-half,half-half-none,none,yes,none,4,7,10862,NA
A26T6O5EFR54A9,English,all advances,lightblue,midnight,pink,Player B will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,7,1,11344,NA
A26T6O5EFR54A9,English,all advances,brown,midnight,tan,Player A will be disappointed,none-none-half,none-half-none,none,yes,none,6,4,12897,NA
A26T6O5EFR54A9,English,all advances,darkorange,wheat,midnight,Every player hit none of his shots,none-half-half,none-half-half,none,yes,none,9,1,9345,NA
A26T6O5EFR54A9,English,all advances,pink,royalblue,yellow,Three players will advance,half-half-half,half-half-half,none,yes,none,8,1,6196,NA
A26T6O5EFR54A9,English,all advances,tan,darkorange,wheat,All of the players will advance,none-half-half,none-half-half,none,yes,none,11,1,6483,NA
A26T6O5EFR54A9,English,all advances,seafoam,wheat,lightblue,No player hit some of his shots,half-half-all,all-half-half,A,yes,A,10,1,13155,NA
A26T6O5EFR54A9,English,all advances,grey,wheat,lightblue,No player hit none of his shots,none-half-all,half-all-none,B,yes,B,13,2,14506,NA
A26T6O5EFR54A9,English,all advances,pink,midnight,lavender,Every player hit all of his shots,none-none-all,none-all-none,B,yes,B,12,3,9181,NA
A26T6O5EFR54A9,English,all advances,lavender,tan,lightorange,One player will advance,half-all-all,all-all-half,A-B,yes,A-B,15,3,7670,NA
A26T6O5EFR54A9,English,all advances,grey,brown,royalblue,Player B made shots,none-all-all,none-all-all,B-C,yes,B-C,14,4,9370,NA
A26T6O5EFR54A9,English,all advances,midnight,seafoam,darkorange,All the players will advance,none-all-all,none-all-all,B-C,yes,B-C,17,3,9760,NA
A26T6O5EFR54A9,English,all advances,purple,wheat,royalblue,At least one player will advance,half-all-all,all-half-all,A-C,yes,A-C,16,6,11618,NA
A26T6O5EFR54A9,English,all advances,pink,tan,darkorange,Most of the players will advance,none-none-none,none-none-none,none,yes,none,19,1,5408,NA
A26T6O5EFR54A9,English,all advances,pink,brown,seafoam,Player A will be pleased,half-half-all,half-all-half,B,yes,B,18,1,7578,NA
A26T6O5EFR54A9,English,all advances,seafoam,wheat,purple,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,13152,yes
A26T6O5EFR54A9,English,all advances,wheat,tan,royalblue,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,66845,no
A26T6O5EFR54A9,English,all advances,grey,tan,royalblue,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,21671,yes
ASRI4XGCPE999,english,any advances,grey,royalblue,brown,Player A made shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,24,7,8270,NA
ASRI4XGCPE999,english,any advances,purple,grey,royalblue,No player hit none of his shots,none-all-all,none-all-all,B-C,yes,B-C,25,1,9882,NA
ASRI4XGCPE999,english,any advances,midnight,yellow,brown,Three players will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,26,7,6926,NA
ASRI4XGCPE999,english,any advances,brown,lightblue,lavender,Player B will be pleased,half-all-all,all-all-half,A-B-C,yes,A-B-C,27,7,8688,NA
ASRI4XGCPE999,english,any advances,darkorange,royalblue,yellow,Most of the players will advance,none-none-half,none-half-none,B,yes,B,20,1,7259,NA
ASRI4XGCPE999,english,any advances,darkorange,seafoam,royalblue,No player hit some of his shots,none-none-half,half-none-none,A,yes,A,21,1,8594,NA
ASRI4XGCPE999,english,any advances,wheat,lavender,lightblue,Every player hit none of his shots,none-all-all,none-all-all,B-C,yes,B-C,22,1,7331,NA
ASRI4XGCPE999,english,any advances,pink,darkorange,royalblue,All of the players will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,23,7,8913,NA
ASRI4XGCPE999,english,any advances,lightblue,lavender,brown,Player C will be pleased,none-all-all,all-none-all,A-C,yes,A-C,28,7,5624,NA
ASRI4XGCPE999,english,any advances,royalblue,lightblue,wheat,Player C will advance,none-all-all,all-none-all,A-C,yes,A-C,1,1,10447,NA
ASRI4XGCPE999,english,any advances,tan,wheat,midnight,Player A will be disappointed,none-all-all,all-all-none,A-B,yes,A-B,0,1,20343,NA
ASRI4XGCPE999,english,any advances,lightblue,midnight,seafoam,At least one player will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,3,1,22307,NA
ASRI4XGCPE999,english,any advances,wheat,lavender,lightblue,All the players will advance,half-half-half,half-half-half,A-B-C,no,A-B-C,2,7,25467,NA
ASRI4XGCPE999,english,any advances,brown,midnight,purple,Every player hit some of his shots,none-none-none,none-none-none,none,yes,none,5,1,17038,NA
ASRI4XGCPE999,english,any advances,lavender,yellow,brown,Player A will be pleased,none-all-all,none-all-all,B-C,no,B-C,4,1,38398,NA
ASRI4XGCPE999,english,any advances,wheat,brown,seafoam,Exactly one player hit none of his shots,none-none-half,none-none-half,C,yes,C,7,1,9743,NA
ASRI4XGCPE999,english,any advances,brown,lightorange,seafoam,Exactly one player hit all of his shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,6,7,13426,NA
ASRI4XGCPE999,english,any advances,wheat,lightorange,seafoam,One player will advance,none-none-none,none-none-none,none,yes,none,9,1,6179,NA
ASRI4XGCPE999,english,any advances,lavender,royalblue,darkorange,No player hit all of his shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,8,1,9548,NA
ASRI4XGCPE999,english,any advances,yellow,lightblue,wheat,Two players will advance,none-none-none,none-none-none,none,yes,none,11,1,5641,NA
ASRI4XGCPE999,english,any advances,wheat,pink,yellow,Player B will be disappointed,half-half-all,half-all-half,A-B-C,yes,A-B-C,10,1,8888,NA
ASRI4XGCPE999,english,any advances,tan,lavender,seafoam,Player C will be disappointed,none-all-all,all-all-none,A-B,yes,A-B,13,7,7890,NA
ASRI4XGCPE999,english,any advances,seafoam,wheat,grey,Player B made shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,12,7,13196,NA
ASRI4XGCPE999,english,any advances,lavender,pink,wheat,None of the players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,15,1,7473,NA
ASRI4XGCPE999,english,any advances,royalblue,seafoam,midnight,Player A will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,14,7,8187,NA
ASRI4XGCPE999,english,any advances,pink,brown,darkorange,Player B will advance,none-none-all,none-none-all,C,yes,C,17,1,8091,NA
ASRI4XGCPE999,english,any advances,brown,lightorange,tan,Exactly one player hit some of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,16,1,10396,NA
ASRI4XGCPE999,english,any advances,lavender,lightorange,tan,Every player hit all of his shots,none-half-half,half-none-half,A-C,yes,A-C,19,1,10714,NA
ASRI4XGCPE999,english,any advances,lightorange,darkorange,royalblue,Player C made shots,none-none-all,none-none-all,C,yes,C,18,7,5601,NA
ASRI4XGCPE999,english,any advances,darkorange,yellow,wheat,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,19030,yes
ASRI4XGCPE999,english,any advances,lightblue,grey,brown,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,34557,yes
ASRI4XGCPE999,english,any advances,purple,lightblue,seafoam,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,35477,yes
A2P1ZOAA5DV69P,English,all advances,darkorange,lightblue,midnight,Player B will be pleased,half-all-all,all-half-all,A-C,yes,A-C,24,5,11264,NA
A2P1ZOAA5DV69P,English,all advances,purple,darkorange,lightorange,Player B will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,25,7,11563,NA
A2P1ZOAA5DV69P,English,all advances,pink,tan,grey,No player hit all of his shots,none-half-all,half-all-none,B,yes,B,26,1,13116,NA
A2P1ZOAA5DV69P,English,all advances,royalblue,brown,tan,Two players will advance,none-half-all,all-half-none,A,yes,A,27,2,10043,NA
A2P1ZOAA5DV69P,English,all advances,lavender,midnight,lightorange,Three players will advance,none-all-all,all-none-all,A-C,yes,A-C,20,2,11361,NA
A2P1ZOAA5DV69P,English,all advances,yellow,pink,grey,Player C made shots,none-none-all,none-all-none,B,yes,B,21,1,13257,NA
A2P1ZOAA5DV69P,English,all advances,brown,pink,wheat,Player A will be disappointed,half-half-half,half-half-half,none,yes,none,22,6,12150,NA
A2P1ZOAA5DV69P,English,all advances,midnight,darkorange,pink,Player C will be pleased,none-half-all,all-none-half,A,no,A,23,5,36507,NA
A2P1ZOAA5DV69P,English,all advances,tan,darkorange,lightblue,Every player hit none of his shots,none-half-half,none-half-half,none,yes,none,28,1,10874,NA
A2P1ZOAA5DV69P,English,all advances,darkorange,midnight,tan,At least one player will advance,none-half-all,all-none-half,A,yes,A,1,6,12326,NA
A2P1ZOAA5DV69P,English,all advances,lightorange,lightblue,yellow,None of the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,0,1,15289,NA
A2P1ZOAA5DV69P,English,all advances,purple,pink,lightorange,One player will advance,none-half-half,half-none-half,none,yes,none,3,1,13145,NA
A2P1ZOAA5DV69P,English,all advances,seafoam,purple,brown,No player hit none of his shots,none-all-all,none-all-all,B-C,yes,B-C,2,2,13930,NA
A2P1ZOAA5DV69P,English,all advances,seafoam,wheat,royalblue,Player B made shots,none-half-half,none-half-half,none,yes,none,5,5,14335,NA
A2P1ZOAA5DV69P,English,all advances,royalblue,midnight,lightorange,Player A will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,4,2,16803,NA
A2P1ZOAA5DV69P,English,all advances,darkorange,purple,pink,Exactly one player hit none of his shots,half-half-half,half-half-half,none,yes,none,7,1,42307,NA
A2P1ZOAA5DV69P,English,all advances,brown,seafoam,wheat,Player C will be disappointed,none-none-all,all-none-none,A,yes,A,6,7,15979,NA
A2P1ZOAA5DV69P,English,all advances,grey,seafoam,pink,Exactly one player hit all of his shots,none-none-all,all-none-none,A,yes,A,9,7,12682,NA
A2P1ZOAA5DV69P,English,all advances,seafoam,lightorange,lavender,Player A will be pleased,half-half-half,half-half-half,none,yes,none,8,2,17440,NA
A2P1ZOAA5DV69P,English,all advances,midnight,grey,royalblue,Most of the players will advance,none-all-all,all-none-all,A-C,yes,A-C,11,6,11915,NA
A2P1ZOAA5DV69P,English,all advances,seafoam,tan,royalblue,Every player hit some of his shots,none-none-none,none-none-none,none,yes,none,10,1,12442,NA
A2P1ZOAA5DV69P,English,all advances,purple,pink,lightorange,All the players will advance,none-none-all,all-none-none,A,yes,A,13,1,10634,NA
A2P1ZOAA5DV69P,English,all advances,lavender,yellow,seafoam,Player C will advance,half-all-all,half-all-all,B-C,yes,B-C,12,6,15705,NA
A2P1ZOAA5DV69P,English,all advances,purple,wheat,darkorange,Player B will be disappointed,none-none-none,none-none-none,none,yes,none,15,6,10391,NA
A2P1ZOAA5DV69P,English,all advances,midnight,lightorange,royalblue,Every player hit all of his shots,half-half-half,half-half-half,none,yes,none,14,2,35381,NA
A2P1ZOAA5DV69P,English,all advances,lightblue,royalblue,yellow,No player hit some of his shots,half-half-half,half-half-half,none,yes,none,17,2,14187,NA
A2P1ZOAA5DV69P,English,all advances,midnight,seafoam,pink,All of the players will advance,none-half-half,none-half-half,none,yes,none,16,1,22331,NA
A2P1ZOAA5DV69P,English,all advances,lavender,lightorange,midnight,Exactly one player hit some of his shots,none-none-all,all-none-none,A,yes,A,19,2,11857,NA
A2P1ZOAA5DV69P,English,all advances,purple,tan,yellow,Player A made shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,18,7,13461,NA
A2P1ZOAA5DV69P,English,all advances,midnight,seafoam,darkorange,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,18040,yes
A2P1ZOAA5DV69P,English,all advances,lightblue,brown,midnight,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,30076,yes
A2P1ZOAA5DV69P,English,all advances,tan,grey,royalblue,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,2,30240,yes
A3MFS69UTW9KL8,English,any advances,lavender,brown,purple,Player C will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,24,6,7609,NA
A3MFS69UTW9KL8,English,any advances,royalblue,brown,midnight,Exactly one player hit all of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,25,1,10281,NA
A3MFS69UTW9KL8,English,any advances,grey,brown,seafoam,Player B will be disappointed,half-half-half,half-half-half,A-B-C,yes,A-B-C,26,1,8133,NA
A3MFS69UTW9KL8,English,any advances,lightorange,pink,brown,Every player hit all of his shots,half-all-all,half-all-all,A-B-C,yes,A-B-C,27,1,9136,NA
A3MFS69UTW9KL8,English,any advances,grey,tan,royalblue,Every player hit none of his shots,none-all-all,all-all-none,A-B,yes,A-B,20,1,8856,NA
A3MFS69UTW9KL8,English,any advances,wheat,midnight,seafoam,No player hit none of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,21,1,12253,NA
A3MFS69UTW9KL8,English,any advances,pink,purple,darkorange,None of the players will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,22,1,9075,NA
A3MFS69UTW9KL8,English,any advances,purple,grey,darkorange,No player hit all of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,23,7,18352,NA
A3MFS69UTW9KL8,English,any advances,purple,tan,brown,Player A will be pleased,none-half-all,half-all-none,A-B,yes,A-B,28,7,6418,NA
A3MFS69UTW9KL8,English,any advances,tan,brown,lightorange,All the players will advance,none-none-all,none-all-none,B,yes,B,1,1,16558,NA
A3MFS69UTW9KL8,English,any advances,royalblue,pink,lavender,No player hit some of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,0,1,34069,NA
A3MFS69UTW9KL8,English,any advances,purple,pink,wheat,Exactly one player hit none of his shots,none-half-all,all-none-half,A-C,yes,A-C,3,7,11569,NA
A3MFS69UTW9KL8,English,any advances,seafoam,darkorange,brown,All of the players will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,2,7,23771,NA
A3MFS69UTW9KL8,English,any advances,tan,yellow,pink,Three players will advance,none-none-all,none-none-all,C,yes,C,5,1,5050,NA
A3MFS69UTW9KL8,English,any advances,tan,midnight,yellow,At least one player will advance,none-none-none,none-none-none,none,yes,none,4,1,11064,NA
A3MFS69UTW9KL8,English,any advances,lightblue,seafoam,lavender,Player A will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,7,6,8070,NA
A3MFS69UTW9KL8,English,any advances,darkorange,midnight,wheat,Player C made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,6,6,10869,NA
A3MFS69UTW9KL8,English,any advances,lightorange,lightblue,tan,Every player hit some of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,9,4,16238,NA
A3MFS69UTW9KL8,English,any advances,yellow,wheat,tan,Player B will be pleased,none-half-half,half-half-none,A-B,yes,A-B,8,5,9296,NA
A3MFS69UTW9KL8,English,any advances,royalblue,yellow,brown,Player A will be disappointed,half-all-all,half-all-all,A-B-C,no,A-B-C,11,1,27007,NA
